,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr
33,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",165,1,2,16.074912639417775,0.7455936140804649,58.82672973190067
34,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",170,1,2,16.306121154649063,0.7532171395888239,59.38167304213578
35,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",175,1,2,16.16397669296157,0.7533093113306881,59.94212242906371
36,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",180,1,2,15.973622718770663,0.7508257647880808,60.46913914677708
37,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",185,1,2,15.776880470477607,0.7488480666784672,60.82557449458926
38,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",190,1,2,15.571063387960884,0.7522214003237261,60.81844261715598
39,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",195,1,2,15.322642237001464,0.7518349667653111,60.03930372719684
40,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",200,1,2,15.102607392502552,0.7512276375978926,59.76858636539995
41,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",205,1,2,14.879625986591368,0.7478545667912546,59.3313192253967
42,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",210,1,2,14.693195605673662,0.7477466213711299,58.77569313821003
43,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",215,1,2,14.521826479078324,0.747761177713562,57.99518857020793
44,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",220,1,2,14.38215082961781,0.7469257594465752,57.311569566095955
45,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",225,1,2,14.264305213313662,0.748943491681546,56.670075560369455
46,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",230,1,2,14.204761043059747,0.7503687144456035,56.06805387456206
47,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",235,1,2,14.092027706732924,0.7536567394468322,55.404949585146525
48,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",240,1,2,14.044104662894082,0.7523481299741092,55.2691668908879
49,Skelpolu - Together Alone,HRIR,rotational,"(0, -2)",245,1,2,14.045033792980373,0.750266240118741,55.13283268908667
